shipment_id,order_id,carrier,tracking_number,ship_date,delivery_date,status,shipping_address,city,state,zip
SHP-001205,ORD-001303,USPS,LD586556927,2023-08-27,2023-09-08,delivered,9347 Maple Ln,San Antonio,IA,12615
SHP-001206,ORD-001304,DHL,1Z286377349,2023-11-06,2023-11-17,delivered,9438 Pine Dr,Los Angeles,IN,54105
SHP-001207,ORD-001305,FedEx,792834414423,2024-10-01,2024-10-10,delivered,1575 Cedar St,Dallas,MN,52118
SHP-001208,ORD-001307,UPS,9400856575581,2024-04-10,2024-04-18,delivered,8792 Oak Blvd,Jacksonville,MT,43780
SHP-001209,ORD-001308,USPS,792545908885,2023-11-18,2023-11-20,returned,6917 Oak Dr,San Diego,DE,87739
SHP-001210,ORD-001309,UPS,LD962216242,2022-09-01,2022-09-12,delivered,5645 Oak St,Philadelphia,MO,50048
SHP-001211,ORD-001310,USPS,LD231197402,2022-10-04,2022-10-06,out_for_delivery,7957 Oak Ln,Phoenix,NE,67702
SHP-001212,ORD-001311,Amazon Logistics,LD614117500,2022-07-28,2022-07-30,out_for_delivery,8371 Cedar Dr,San Jose,CA,31749
SHP-001213,ORD-001312,UPS,9400951031492,2025-01-06,2025-01-08,delivered,6849 Maple Ln,Charlotte,CT,24138
SHP-001214,ORD-001313,DHL,792156012842,2022-06-16,,delivered,7270 Cedar Blvd,Houston,AK,50456
SHP-001215,ORD-001314,Amazon Logistics,792548716719,2024-04-20,2024-04-28,delivered,3595 Elm St,Washington,AZ,40185
SHP-001216,ORD-001315,DHL,9400939918114,2024-12-20,,returned,7536 Maple Ave,San Jose,AK,92308
SHP-001217,ORD-001316,Amazon Logistics,LD534102347,2024-12-30,2025-01-04,delivered,7805 Pine Ave,Houston,MT,25450
SHP-001218,ORD-001317,USPS,792191693830,2022-09-14,2022-09-27,out_for_delivery,1938 Maple St,Washington,ME,83409
SHP-001219,ORD-001318,Amazon Logistics,LD680707385,2024-06-03,2024-06-17,returned,9792 Main Ln,Fort Worth,CA,49200
SHP-001220,ORD-001319,UPS,LD284027028,2022-06-09,2022-06-11,in_transit,7856 Pine St,Austin,MN,16627
SHP-001221,ORD-001320,Amazon Logistics,1Z170602037,2022-06-24,,delivered,9531 Oak Ln,San Antonio,MD,46856
SHP-001222,ORD-001321,UPS,LD908993262,2023-01-31,2023-02-03,delivered,4299 Oak Blvd,San Jose,NJ,75037
SHP-001223,ORD-001322,Amazon Logistics,LD512438498,2022-01-27,,out_for_delivery,8760 Pine Ln,New York,AR,93013
SHP-001224,ORD-001323,USPS,LD897952682,2023-02-04,2023-02-18,in_transit,4519 Cedar St,Philadelphia,FL,53332
SHP-001225,ORD-001324,Amazon Logistics,9400925341850,2023-04-21,,delivered,8853 Pine Ln,Jacksonville,IL,40722
SHP-001226,ORD-001325,UPS,1Z468654589,2023-08-12,2023-08-22,out_for_delivery,1188 Oak St,Houston,GA,88045
SHP-001227,ORD-001326,UPS,1Z971333202,2024-01-09,2024-01-21,out_for_delivery,4540 Elm St,Philadelphia,MI,77216
SHP-001228,ORD-001327,UPS,,2024-09-03,,delivered,2789 Elm St,Indianapolis,GA,45032
SHP-001229,ORD-001328,DHL,LD657857847,2022-09-13,2022-09-25,delivered,4444 Maple Blvd,Austin,CO,63307
SHP-001230,ORD-001329,Amazon Logistics,792464763425,2025-03-13,2025-03-22,out_for_delivery,3714 Oak Blvd,Philadelphia,CO,54351
SHP-001231,ORD-001330,USPS,792172902822,2023-10-09,2023-10-12,out_for_delivery,1570 Main Blvd,Philadelphia,GA,85558
SHP-001232,ORD-001331,UPS,792616166946,2023-04-23,2023-04-28,out_for_delivery,2890 Cedar Ln,Fort Worth,LA,94231
SHP-001233,ORD-001332,DHL,LD938405162,2023-02-25,2023-03-03,returned,9706 Maple Ln,New York,AR,99857
SHP-001234,ORD-001333,Amazon Logistics,9400610264862,2022-08-22,2022-09-05,delivered,2622 Cedar St,Los Angeles,NH,95001
SHP-001235,ORD-001335,USPS,LD133726826,2022-09-01,2022-09-04,delivered,2089 Oak Ln,San Francisco,MT,25721
SHP-001236,ORD-001336,DHL,792363171229,2024-02-21,2024-03-06,delivered,1503 Cedar St,San Jose,MO,45611
SHP-001237,ORD-001337,FedEx,LD830058930,2022-06-26,2022-07-04,delivered,659 Cedar Ave,Austin,LA,20765
SHP-001238,ORD-001338,UPS,LD824698975,2023-05-02,2023-05-16,delivered,8618 Elm Ln,Dallas,AL,54478
SHP-001239,ORD-001339,DHL,792931552540,2023-07-24,2023-07-25,delivered,8472 Maple Ln,Phoenix,MO,41499
SHP-001240,ORD-001340,FedEx,LD523011862,2025-04-22,2025-05-05,delivered,4359 Oak St,San Jose,AZ,76956
SHP-001241,ORD-001341,FedEx,LD515868537,2024-04-08,2024-04-18,in_transit,6687 Maple Dr,Dallas,AR,40179
SHP-001242,ORD-001342,DHL,LD852084033,2022-06-06,2022-06-14,delivered,9422 Oak Ave,Indianapolis,MT,27096
SHP-001243,ORD-001343,DHL,792760083511,2022-01-30,2022-01-31,returned,8149 Oak Dr,Fort Worth,NJ,85519
SHP-001244,ORD-001345,UPS,9400734628791,2024-08-20,2024-08-30,delivered,3000 Cedar St,Denver,KY,77824
SHP-001245,ORD-001346,Amazon Logistics,792386987189,2023-08-28,2023-09-05,delivered,428 Cedar Ave,Philadelphia,MT,36291
SHP-001246,ORD-001347,DHL,1Z423811703,2024-12-18,,returned,4860 Elm Ln,Philadelphia,NV,15635
SHP-001247,ORD-001348,FedEx,792617061638,2022-05-30,2022-06-12,delivered,5589 Oak Dr,San Antonio,ME,32544
SHP-001248,ORD-001349,DHL,792674174250,2024-02-14,2024-02-23,delivered,9993 Maple Blvd,San Francisco,MO,46335
SHP-001249,ORD-001350,FedEx,LD550200572,2024-01-06,2024-01-10,delivered,4741 Pine Dr,San Jose,NH,24127
SHP-001250,ORD-001352,USPS,792514777258,2023-10-07,2023-10-16,in_transit,1937 Elm Ave,San Jose,MA,42931
SHP-001251,ORD-001353,FedEx,LD236099769,2022-10-11,2022-10-23,out_for_delivery,3623 Elm Dr,Charlotte,IN,81131
SHP-001252,ORD-001354,UPS,LD186769509,2025-04-30,2025-05-01,returned,8249 Cedar St,Indianapolis,CT,44155
SHP-001253,ORD-001355,UPS,LD146419937,2024-09-09,2024-09-16,delivered,7154 Main St,Philadelphia,NV,89111
SHP-001254,ORD-001356,USPS,LD997640594,2022-10-03,2022-10-06,out_for_delivery,5420 Pine Blvd,Dallas,MN,73417
SHP-001255,ORD-001357,Amazon Logistics,LD350202110,2024-11-06,2024-11-10,returned,6854 Main Dr,Dallas,AK,44288
SHP-001256,ORD-001358,FedEx,792782858001,2022-02-07,2022-02-20,delivered,4939 Cedar St,Indianapolis,MD,96742
SHP-001257,ORD-001359,FedEx,1Z956999215,2022-04-20,2022-04-26,out_for_delivery,7285 Main Blvd,Washington,IA,71205
SHP-001258,ORD-001360,UPS,LD183663747,2023-11-07,2023-11-17,delivered,4013 Pine St,Los Angeles,MO,84444
SHP-001259,ORD-001361,DHL,9400386721254,2023-06-22,2023-06-23,delivered,694 Oak Blvd,Denver,NJ,80393
SHP-001260,ORD-001365,UPS,,2025-03-16,2025-03-17,returned,2247 Pine Ln,San Antonio,FL,64294
SHP-001261,ORD-001366,DHL,9400290758978,2022-01-13,,delivered,3324 Oak Dr,San Antonio,AK,91623
SHP-001262,ORD-001367,Amazon Logistics,1Z362751153,2023-04-13,2023-04-21,in_transit,683 Oak St,Austin,MI,38751
SHP-001263,ORD-001368,Amazon Logistics,1Z902352596,2024-04-26,,returned,1615 Main Blvd,Denver,GA,11495
SHP-001264,ORD-001369,FedEx,1Z157087350,2022-07-02,2022-07-05,returned,3167 Maple Blvd,Columbus,AZ,30507
SHP-001265,ORD-001370,DHL,9400287465542,2022-05-26,2022-06-05,delivered,7568 Elm St,Columbus,NE,54984
SHP-001266,ORD-001371,DHL,LD631446372,2023-01-15,2023-01-21,delivered,2964 Pine St,Austin,NE,50659
SHP-001267,ORD-001372,USPS,9400844615117,2022-11-12,2022-11-17,delivered,3880 Oak Ave,Washington,ID,84605
SHP-001268,ORD-001373,DHL,1Z766499007,2025-04-21,,delivered,5233 Main Ln,Phoenix,NJ,55284
SHP-001269,ORD-001375,Amazon Logistics,1Z625789893,2022-04-20,,in_transit,7342 Cedar Blvd,Houston,IA,42033
SHP-001270,ORD-001376,UPS,792604103525,2023-12-26,2024-01-05,delivered,1804 Main St,Washington,HI,52641
SHP-001271,ORD-001377,FedEx,9400638644731,2023-11-15,,out_for_delivery,5239 Pine Dr,San Antonio,IN,30146
SHP-001272,ORD-001378,DHL,,2022-08-01,2022-08-03,delivered,5591 Main Dr,Fort Worth,GA,12867
SHP-001273,ORD-001379,USPS,9400321431718,2022-02-13,2022-02-18,in_transit,7631 Oak Dr,San Jose,CT,56628
SHP-001274,ORD-001380,USPS,1Z709806532,2024-04-12,,in_transit,2632 Elm Blvd,New York,NV,46209
SHP-001275,ORD-001382,DHL,1Z630135702,2024-05-07,2024-05-18,delivered,7720 Oak Dr,Los Angeles,GA,46762
SHP-001276,ORD-001383,USPS,,2023-01-14,,delivered,3505 Cedar St,New York,LA,86404
SHP-001277,ORD-001384,DHL,1Z564408971,2024-10-06,2024-10-18,in_transit,340 Cedar Ln,Dallas,AR,35299
SHP-001278,ORD-001386,USPS,1Z253836743,2023-03-23,2023-03-25,delivered,4461 Main St,Denver,HI,25998
SHP-001279,ORD-001387,Amazon Logistics,792543681049,2022-03-09,2022-03-18,in_transit,5325 Main Dr,San Antonio,KS,81136
SHP-001280,ORD-001388,UPS,LD516095985,2022-07-17,2022-07-23,in_transit,2675 Main St,Fort Worth,MI,59137
SHP-001281,ORD-001389,DHL,792608184099,2025-03-10,2025-03-14,delivered,561 Elm St,Los Angeles,DE,33162
SHP-001282,ORD-001390,FedEx,9400977964749,2024-09-29,2024-10-03,delivered,1616 Cedar Dr,Columbus,LA,73140
SHP-001283,ORD-001392,FedEx,1Z354481539,2023-05-12,2023-05-23,out_for_delivery,1446 Elm Blvd,San Antonio,NJ,53595
SHP-001284,ORD-001393,FedEx,LD570986312,2024-02-10,,delivered,4707 Elm Ln,Charlotte,ME,80379
SHP-001285,ORD-001394,UPS,792488361641,2022-11-21,2022-12-01,delivered,9332 Main Ln,Denver,MN,95392
SHP-001286,ORD-001395,Amazon Logistics,1Z927992541,2024-02-21,2024-02-28,delivered,5487 Cedar St,Columbus,AL,52606
SHP-001287,ORD-001396,FedEx,792527432752,2023-01-15,2023-01-26,delivered,8842 Cedar Dr,Charlotte,NV,86079
SHP-001288,ORD-001397,DHL,792713388916,2022-05-27,2022-06-05,delivered,9708 Maple Ave,Los Angeles,MD,69958
SHP-001289,ORD-001398,FedEx,1Z425479653,2025-01-17,2025-01-20,delivered,9502 Oak Blvd,Los Angeles,CO,32180
SHP-001290,ORD-001399,Amazon Logistics,1Z666145861,2022-09-01,2022-09-02,delivered,6639 Pine Ave,Charlotte,NH,67706
SHP-001291,ORD-001400,FedEx,9400118778382,2023-11-22,2023-11-26,out_for_delivery,249 Maple St,San Jose,MD,25252
SHP-001292,ORD-001401,USPS,1Z390837185,2024-05-19,2024-05-24,returned,9767 Elm Dr,San Francisco,MO,42270
SHP-001293,ORD-001402,Amazon Logistics,9400281107516,2022-10-18,2022-10-25,in_transit,5632 Oak Dr,Austin,KY,27688
SHP-001294,ORD-001404,Amazon Logistics,,2023-04-10,2023-04-21,returned,2727 Main Blvd,San Antonio,DE,66893
SHP-001295,ORD-001405,USPS,792140215711,2022-12-19,2022-12-22,out_for_delivery,8550 Oak Blvd,Phoenix,AL,13144
SHP-001296,ORD-001406,DHL,9400996029558,2024-06-11,,delivered,1660 Elm Ave,Jacksonville,MA,53771
SHP-001297,ORD-001407,Amazon Logistics,9400167595152,2025-02-04,2025-02-06,in_transit,8288 Oak Dr,San Antonio,MI,29737
SHP-001298,ORD-001408,UPS,1Z620912980,2024-11-27,2024-11-28,in_transit,1312 Cedar St,Denver,KY,43576
SHP-001299,ORD-001409,Amazon Logistics,LD742474612,2024-02-12,2024-02-23,out_for_delivery,2499 Cedar St,Philadelphia,HI,64282
SHP-001300,ORD-001410,DHL,LD526225013,2023-10-01,2023-10-15,out_for_delivery,6267 Elm Blvd,San Francisco,AZ,75222
SHP-001301,ORD-001411,UPS,792224722216,2023-01-02,2023-01-14,out_for_delivery,6370 Oak Blvd,Dallas,MS,74249
SHP-001302,ORD-001412,UPS,9400378091687,2022-11-20,2022-11-24,delivered,5102 Elm Ave,Los Angeles,AZ,50249
SHP-001303,ORD-001413,DHL,9400933633056,2024-12-12,2024-12-21,delivered,7624 Pine Blvd,San Diego,MO,85315
SHP-001304,ORD-001414,DHL,792470676981,2022-01-28,2022-02-03,returned,3023 Oak Ave,San Diego,IN,42986
SHP-001305,ORD-001415,USPS,LD103837937,2024-06-18,2024-06-28,delivered,259 Main St,Fort Worth,NJ,19492
SHP-001306,ORD-001416,Amazon Logistics,792201708377,2022-09-26,2022-09-29,in_transit,8640 Maple St,Columbus,KY,64271
SHP-001307,ORD-001417,UPS,,2022-05-01,2022-05-09,in_transit,2174 Oak Ave,San Antonio,AZ,58040
SHP-001308,ORD-001418,DHL,9400940241850,2025-04-16,2025-04-25,out_for_delivery,1973 Oak Ln,San Antonio,MT,23670
SHP-001309,ORD-001420,FedEx,LD963508070,2022-11-27,2022-12-02,delivered,2450 Elm Ln,Philadelphia,CA,97210
SHP-001310,ORD-001421,Amazon Logistics,1Z102873679,2025-01-17,2025-01-22,in_transit,1442 Elm Ave,Houston,IA,93336
SHP-001311,ORD-001422,Amazon Logistics,792260996414,2023-02-21,,out_for_delivery,4725 Main Ln,Chicago,KY,43057
SHP-001312,ORD-001423,DHL,1Z323214802,2024-01-29,2024-02-07,delivered,924 Pine Ln,Philadelphia,ID,72900
SHP-001313,ORD-001424,UPS,792886074847,2022-11-13,2022-11-17,out_for_delivery,6310 Maple Dr,Phoenix,AR,87829
SHP-001314,ORD-001425,USPS,LD414905919,2023-06-07,2023-06-09,out_for_delivery,7263 Oak Dr,Fort Worth,MN,10422
SHP-001315,ORD-001426,Amazon Logistics,9400679802830,2023-01-24,,out_for_delivery,1061 Cedar Blvd,Indianapolis,NJ,43080
SHP-001316,ORD-001427,USPS,1Z486307580,2023-01-27,2023-01-31,in_transit,1090 Cedar Dr,Philadelphia,HI,73600
SHP-001317,ORD-001428,USPS,1Z792296673,2022-10-31,,delivered,5726 Oak Blvd,Phoenix,IA,78940
SHP-001318,ORD-001429,USPS,792799034872,2024-11-23,2024-12-02,delivered,5578 Oak Blvd,Washington,ME,68629
SHP-001319,ORD-001430,Amazon Logistics,LD732100441,2023-05-09,2023-05-22,delivered,4826 Oak St,Phoenix,ID,84656
SHP-001320,ORD-001431,FedEx,9400366246957,2022-10-05,2022-10-15,delivered,5957 Main Ln,Charlotte,HI,37162
SHP-001321,ORD-001432,UPS,792884605039,2023-04-08,2023-04-13,delivered,9971 Maple Dr,Philadelphia,HI,71144
SHP-001322,ORD-001433,UPS,9400371467400,2024-12-23,2025-01-03,delivered,1538 Maple Blvd,Denver,NV,82922
SHP-001323,ORD-001434,DHL,LD764175742,2025-03-04,,in_transit,6619 Oak Dr,San Diego,CA,76981
SHP-001324,ORD-001435,DHL,792241874780,2023-11-24,2023-12-03,delivered,3204 Elm Ave,San Jose,NE,50682
SHP-001325,ORD-001437,Amazon Logistics,1Z589749125,2022-09-19,,delivered,521 Main Blvd,Indianapolis,CA,94546
SHP-001326,ORD-001438,UPS,792717773184,2023-09-22,2023-10-06,delivered,5199 Elm Ln,Seattle,MO,22929
SHP-001327,ORD-001439,FedEx,,2024-03-29,2024-03-31,returned,9806 Pine Ln,Houston,DE,45100
SHP-001328,ORD-001440,USPS,LD253587917,2023-07-24,2023-08-04,out_for_delivery,7268 Oak Ave,Washington,LA,51156
SHP-001329,ORD-001442,Amazon Logistics,1Z197538761,2023-09-13,2023-09-24,delivered,5994 Cedar Ln,Houston,MN,15056
SHP-001330,ORD-001443,FedEx,1Z524632885,2024-07-27,2024-08-03,delivered,2725 Cedar Ln,Indianapolis,KS,71860
SHP-001331,ORD-001444,FedEx,1Z165145116,2022-10-23,2022-11-02,delivered,7440 Main Dr,Dallas,IA,94987
SHP-001332,ORD-001445,FedEx,792235669600,2023-03-06,2023-03-10,in_transit,9496 Cedar Ave,Washington,MO,56709
SHP-001333,ORD-001446,Amazon Logistics,LD453470045,2024-10-21,2024-10-23,out_for_delivery,4227 Cedar Blvd,Seattle,CT,39050
SHP-001334,ORD-001447,Amazon Logistics,792337461341,2022-11-04,2022-11-05,out_for_delivery,7710 Elm Ave,Austin,KS,11204
SHP-001335,ORD-001448,DHL,9400402487063,2023-10-28,2023-10-31,delivered,5018 Pine St,Columbus,IA,42780
SHP-001336,ORD-001449,DHL,LD797169729,2022-04-10,2022-04-12,in_transit,993 Main Dr,Charlotte,LA,54894
SHP-001337,ORD-001450,DHL,1Z454984860,2024-11-30,2024-12-08,in_transit,7382 Oak Ln,Seattle,ID,29655
SHP-001338,ORD-001451,Amazon Logistics,1Z841148922,2022-05-19,,delivered,6411 Maple Ave,Washington,CO,59734
SHP-001339,ORD-001452,DHL,9400377568440,2023-04-13,,delivered,6732 Pine Blvd,Houston,MT,81606
SHP-001340,ORD-001453,UPS,9400555966857,2023-02-16,,returned,7550 Pine Ln,Fort Worth,AL,47497
SHP-001341,ORD-001454,FedEx,9400468970894,2022-03-01,2022-03-12,in_transit,568 Cedar Blvd,New York,LA,43858
SHP-001342,ORD-001456,UPS,LD440178988,2023-01-27,2023-02-08,returned,4143 Main Ln,Austin,CT,23827
SHP-001343,ORD-001457,UPS,1Z550608156,2023-04-05,2023-04-16,delivered,7138 Elm Ln,Chicago,MI,69142
SHP-001344,ORD-001458,Amazon Logistics,1Z492886868,2022-03-14,2022-03-27,delivered,4356 Oak St,New York,FL,23576
SHP-001345,ORD-001459,FedEx,792666305927,2024-10-17,,delivered,2537 Pine Dr,Dallas,ME,74464
SHP-001346,ORD-001460,UPS,792227887240,2024-10-07,2024-10-08,in_transit,7193 Maple Dr,Phoenix,MT,14525
SHP-001347,ORD-001461,USPS,LD845842772,2024-10-07,,delivered,7344 Oak Blvd,Chicago,AK,31941
SHP-001348,ORD-001462,DHL,LD207983192,2024-06-30,2024-07-06,in_transit,8926 Oak Blvd,San Francisco,NH,17501
SHP-001349,ORD-001464,FedEx,,2023-01-14,2023-01-24,returned,6434 Pine Dr,Philadelphia,AK,59026
SHP-001350,ORD-001465,Amazon Logistics,,2022-04-16,,in_transit,1634 Elm Dr,Houston,AZ,72388
SHP-001351,ORD-001466,FedEx,1Z387573910,2024-10-08,2024-10-14,returned,3211 Cedar Blvd,Indianapolis,NH,13136
SHP-001352,ORD-001467,FedEx,1Z784893419,2025-02-25,2025-02-27,returned,9186 Main Blvd,Austin,IA,82036
SHP-001353,ORD-001468,UPS,9400665552368,2024-11-08,,delivered,7189 Elm Ln,Fort Worth,FL,12882
SHP-001354,ORD-001469,USPS,9400951810667,2023-07-26,2023-07-31,returned,2523 Elm Dr,Philadelphia,LA,77948
SHP-001355,ORD-001470,UPS,LD608900911,2022-05-22,2022-06-03,delivered,5193 Maple Ln,Los Angeles,NE,75769
SHP-001356,ORD-001471,USPS,LD419131194,2023-07-15,2023-07-16,out_for_delivery,7364 Main St,Chicago,KY,91678
SHP-001357,ORD-001472,DHL,1Z573768677,2023-01-19,,in_transit,9551 Maple St,Dallas,AK,83368
SHP-001358,ORD-001474,UPS,792444726030,2023-02-21,,returned,3665 Maple Ave,Washington,MT,98741
SHP-001359,ORD-001475,USPS,792184819781,2024-12-12,2024-12-26,delivered,2220 Pine Blvd,San Diego,ME,96493
SHP-001360,ORD-001476,USPS,1Z884619219,2023-01-20,2023-01-22,delivered,635 Cedar Dr,San Antonio,AR,16668
SHP-001361,ORD-001477,USPS,792906177294,2024-05-11,2024-05-24,in_transit,9658 Main St,San Antonio,AK,37133
SHP-001362,ORD-001478,UPS,9400424626614,2024-02-27,,delivered,7959 Elm St,Houston,CT,94678
SHP-001363,ORD-001479,FedEx,LD369539459,2022-04-06,,delivered,9694 Elm Ave,Washington,IL,89171
SHP-001364,ORD-001480,DHL,9400985957252,2023-07-14,2023-07-15,delivered,4351 Cedar St,San Antonio,MS,49429
SHP-001365,ORD-001481,Amazon Logistics,792891106798,2024-05-12,2024-05-17,returned,528 Maple Ave,Jacksonville,MS,71300
SHP-001366,ORD-001482,DHL,1Z201828199,2023-09-03,2023-09-11,delivered,6273 Oak St,San Jose,GA,57303
SHP-001367,ORD-001483,Amazon Logistics,1Z460556711,2023-12-17,2023-12-29,out_for_delivery,1404 Elm St,San Jose,ME,34353
SHP-001368,ORD-001484,DHL,792143311644,2023-10-12,,delivered,5908 Elm Blvd,Phoenix,ID,40225
SHP-001369,ORD-001485,USPS,1Z721711729,2024-08-10,2024-08-13,returned,6558 Elm Ave,Philadelphia,KS,81810
SHP-001370,ORD-001486,USPS,1Z505131583,2024-02-04,2024-01-30,delivered,5122 Elm Blvd,Jacksonville,MT,89590
SHP-001371,ORD-001487,USPS,1Z693352912,2024-08-07,2024-08-21,in_transit,7401 Maple Blvd,San Jose,ME,83091
SHP-001372,ORD-001488,Amazon Logistics,1Z613853449,2024-12-13,2024-12-23,out_for_delivery,6779 Main Ln,Washington,NH,64496
SHP-001373,ORD-001489,DHL,LD555224196,2023-05-28,2023-05-29,delivered,771 Pine Dr,Austin,ME,56548
SHP-001374,ORD-001490,USPS,9400616043185,2023-09-22,2023-10-02,delivered,8330 Oak Dr,San Diego,HI,57439
SHP-001375,ORD-001491,Amazon Logistics,,2025-03-28,2025-04-07,returned,9509 Pine Ln,San Antonio,IL,21953
SHP-001376,ORD-001492,USPS,9400460034048,2023-11-05,,in_transit,182 Pine Ave,San Francisco,MT,72517
SHP-001377,ORD-001493,DHL,792819266437,2022-01-20,2022-02-01,returned,480 Elm Blvd,San Antonio,MD,64641
SHP-001378,ORD-001494,USPS,1Z900512436,2022-04-02,2022-04-15,delivered,5497 Pine Ave,Houston,ME,16369
SHP-001379,ORD-001495,FedEx,LD830352825,2024-08-30,,delivered,4356 Oak Ln,San Francisco,CO,74415
SHP-001380,ORD-001496,USPS,1Z874285112,2025-03-10,2025-03-22,delivered,671 Maple Ln,New York,NJ,80194
SHP-001381,ORD-001497,DHL,,2022-02-27,2022-02-28,delivered,3139 Maple Dr,Washington,FL,36831
SHP-001382,ORD-001498,UPS,792462785480,2024-03-18,2024-03-20,returned,6389 Elm St,Denver,NH,48588
SHP-001383,ORD-001499,FedEx,792433692521,2024-08-24,2024-09-03,delivered,6589 Elm Blvd,San Francisco,MI,39742
SHP-001384,ORD-001500,USPS,LD199846935,2025-02-10,2025-02-14,returned,9917 Oak Blvd,Chicago,ME,22863
SHP-001385,ORD-001501,DHL,9400787435567,2025-01-19,,in_transit,2239 Cedar Blvd,San Francisco,CO,37277
SHP-001386,ORD-001502,UPS,9400129542263,2022-10-10,2022-10-21,returned,9004 Oak Dr,San Diego,MD,27182
SHP-001387,ORD-001503,FedEx,9400755146255,2023-03-05,2023-03-12,delivered,5194 Cedar Ave,Austin,MT,80446
SHP-001388,ORD-001504,USPS,1Z597617469,2024-03-27,2024-04-04,returned,7492 Cedar St,Denver,MS,67731
SHP-001389,ORD-001505,USPS,792621180302,2025-04-09,2025-04-13,delivered,5150 Cedar Dr,Denver,MD,66376
SHP-001390,ORD-001506,DHL,,2023-01-22,2023-01-23,in_transit,1717 Pine Ave,Phoenix,NE,59454
SHP-001391,ORD-001507,DHL,LD542719896,2024-01-26,2024-02-04,returned,4340 Cedar St,Philadelphia,IL,92616
SHP-001392,ORD-001508,FedEx,9400792417451,2024-07-08,2024-07-19,out_for_delivery,4442 Elm Dr,New York,NV,29186
SHP-001393,ORD-001509,DHL,1Z154623445,2023-04-29,,delivered,7719 Pine Ave,Philadelphia,DE,80121
SHP-001394,ORD-001510,UPS,LD484065249,2022-01-22,,out_for_delivery,5001 Maple Ln,Los Angeles,MO,21334
SHP-001395,ORD-001511,FedEx,792425161207,2022-09-14,2022-09-23,delivered,3931 Maple Blvd,Denver,IL,29401
SHP-001396,ORD-001512,FedEx,LD606445845,2024-09-08,2024-09-17,delivered,6496 Maple Ave,Charlotte,CT,95478
SHP-001397,ORD-001513,UPS,792315604613,2023-03-11,2023-03-24,delivered,8038 Maple Ave,Jacksonville,ID,61450
SHP-001398,ORD-001514,UPS,9400102542971,2023-03-21,2023-04-03,delivered,6636 Cedar St,Phoenix,KY,58302
SHP-001399,ORD-001516,DHL,LD386131496,2024-02-06,2024-02-11,delivered,1349 Oak Ln,Jacksonville,AK,47377
SHP-001400,ORD-001517,DHL,1Z403345092,2024-10-12,2024-10-26,in_transit,8711 Pine St,Jacksonville,IL,39467
SHP-001401,ORD-001518,UPS,792126578321,2025-01-17,2025-01-22,in_transit,910 Elm Ave,Indianapolis,LA,29198
SHP-001402,ORD-001519,USPS,LD974672982,2023-10-13,2023-10-27,in_transit,2744 Main Ln,San Antonio,AK,57203
SHP-001403,ORD-001520,DHL,792710919520,2024-11-09,2024-11-10,returned,2410 Elm Dr,Columbus,IA,37060
SHP-001404,ORD-001521,Amazon Logistics,1Z120165759,2022-06-09,2022-06-23,in_transit,8208 Cedar Blvd,Chicago,IL,96965
SHP-001405,ORD-001522,DHL,LD542583154,2024-11-22,2024-12-04,delivered,7867 Pine Dr,Dallas,MD,97870
SHP-001406,ORD-001523,DHL,LD825255122,2024-09-24,2024-10-08,in_transit,8382 Main Blvd,San Antonio,IL,69307
SHP-001407,ORD-001524,UPS,9400407556914,2023-01-02,,out_for_delivery,9319 Oak St,Washington,AZ,48707
SHP-001408,ORD-001525,Amazon Logistics,LD222220818,2024-03-08,,delivered,992 Main St,Phoenix,IA,51394
SHP-001409,ORD-001526,Amazon Logistics,9400136507871,2023-08-19,2023-08-21,delivered,9254 Elm Dr,Jacksonville,CO,77811
SHP-001410,ORD-001527,USPS,792230118803,2024-02-27,2024-03-04,out_for_delivery,5225 Elm St,Jacksonville,MN,22947
SHP-001411,ORD-001528,USPS,,2024-06-29,2024-07-02,delivered,882 Cedar St,Charlotte,AR,42498
SHP-001412,ORD-001529,USPS,,2024-08-10,2024-08-14,in_transit,7087 Oak St,Houston,MT,27357
SHP-001413,ORD-001530,Amazon Logistics,792128461446,2023-10-05,,returned,137 Elm Blvd,Washington,MD,59925
SHP-001414,ORD-001531,UPS,792908279491,2023-03-10,,in_transit,7536 Maple Ave,Jacksonville,AZ,28671
SHP-001415,ORD-001532,USPS,LD349393119,2024-10-20,2024-10-27,in_transit,1908 Maple Blvd,Los Angeles,ID,56203
SHP-001416,ORD-001533,FedEx,9400707701666,2024-04-01,2024-04-10,delivered,8586 Oak Blvd,Jacksonville,ID,58398
